Image	timel_ids	timel_labels	timel_ids_list	timel_labels_list	_image_value	image_path_by_name	_image_idx	image_path_by_idx	image_path	timel_label_from_id	timel_label_list_from_ids	row_label_ids	level_3_labels	level_3_text	level_4_labels	level_4_text	level_5_labels	level_5_text	level_6_labels	level_6_text	level_7_labels	level_7_text	level_8_labels	level_8_text	_clip_text	taxonomy_level	clip_text	clip_pair_logit	clip_pair_cosine	num_level_labels	pred_index	pred_timel_label	pred_proba
007484.jpg	tm-msmpj5ea;tm-vdencmrw;tm-msrzrwxs;tm-5vghyucs;tm-be7ccsta;tm-havgveuu;tm-intsras3;tm-2ujduhzq;tm-pphjzwxj;tm-3axmqq3f;tm-6m8nrco5;tm-eqnskbnq;tm-pkqnaz9x	Adam;Ève;Dieu;architecture;armoiries;livre;création d'Ève;prière;bénédiction;sommeil;nudité;arbre;hybride	"[""tm-msmpj5ea"", ""tm-vdencmrw"", ""tm-msrzrwxs"", ""tm-5vghyucs"", ""tm-be7ccsta"", ""tm-havgveuu"", ""tm-intsras3"", ""tm-2ujduhzq"", ""tm-pphjzwxj"", ""tm-3axmqq3f"", ""tm-6m8nrco5"", ""tm-eqnskbnq"", ""tm-pkqnaz9x""]"	"[""Adam"", ""Ève"", ""Dieu"", ""architecture"", ""armoiries"", ""livre"", ""création d'Ève"", ""prière"", ""bénédiction"", ""sommeil"", ""nudité"", ""arbre"", ""hybride""]"	007484.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\007484.jpg	7484	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\007484.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\007484.jpg		['juin', 'juin', 'tables de la loi', 'château', 'hérisson', 'château', 'château', 'anatomie', 'balance', 'juin', 'mortier']	['tm-msmpj5ea', 'tm-vdencmrw', 'tm-msrzrwxs', 'tm-5vghyucs', 'tm-be7ccsta', 'tm-havgveuu', 'tm-intsras3', 'tm-2ujduhzq', 'tm-pphjzwxj', 'tm-3axmqq3f', 'tm-6m8nrco5', 'tm-eqnskbnq', 'tm-pkqnaz9x', '5', '7', '3', '2', '6', '8', '9']	['Ève', 'Dieu', 'architecture', 'armoiries', 'livre', 'prière', 'bénédiction', 'sommeil', 'nudité']	Ève; Dieu; architecture; armoiries; livre; prière; bénédiction; sommeil; nudité	['Adam', 'arbre', 'hybride']	Adam; arbre; hybride	[]		"[""création d'Ève""]"	création d'Ève	[]		[]		création d'Ève	6	création d'Ève	18.622757	0.18622756	1	1469	lamentation	0.3983201
008186.jpg	tm-6s8dmkhv;tm-ju3hgu4w;tm-eke6sdfq;tm-be7ccsta;tm-jobbhqmd;tm-aovfxbwf;tm-eqnskbnq;tm-cw2gwrjp;tm-txhjag8y	Caïn;Abel;houe;armoiries;meurtre d'Abel;meurtre;arbre;serpent;rocher	"[""tm-6s8dmkhv"", ""tm-ju3hgu4w"", ""tm-eke6sdfq"", ""tm-be7ccsta"", ""tm-jobbhqmd"", ""tm-aovfxbwf"", ""tm-eqnskbnq"", ""tm-cw2gwrjp"", ""tm-txhjag8y""]"	"[""Caïn"", ""Abel"", ""houe"", ""armoiries"", ""meurtre d'Abel"", ""meurtre"", ""arbre"", ""serpent"", ""rocher""]"	008186.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\008186.jpg	8186	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\008186.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\008186.jpg		['anatomie', 'balance', 'château', 'moustique', 'anatomie', 'tables de la loi', 'hérisson', 'balance']	['tm-6s8dmkhv', 'tm-ju3hgu4w', 'tm-eke6sdfq', 'tm-be7ccsta', 'tm-jobbhqmd', 'tm-aovfxbwf', 'tm-eqnskbnq', 'tm-cw2gwrjp', 'tm-txhjag8y', '6', '8', '3', '4', '7', '2']	['Caïn', 'houe', 'armoiries', 'meurtre', 'rocher']	Caïn; houe; armoiries; meurtre; rocher	['Abel', 'arbre', 'serpent']	Abel; arbre; serpent	[]		"[""meurtre d'Abel""]"	meurtre d'Abel	[]		[]		meurtre d'Abel	6	meurtre d'Abel	17.261087	0.17261088	1	1661	mariage de la Vierge et saint Joseph	0.13721128
008234.jpg	tm-ud7nglnr;tm-yblhqnx2;tm-h5p48lfk;tm-tyc9pjq7;tm-5vghyucs;tm-97nmcjou;tm-hdkzhtu2;tm-ourzz25h;tm-brqtzl8a;tm-ivsdfebq;tm-z78apcet;tm-slwzjw97;tm-8sp9kptm;tm-wessg6gv;tm-3kzukhek;tm-3axmqq3f;tm-6vklquup	Samson;Dalila;soldat;ciseaux;architecture;maison;intérieur;lit;lance;épée;bouclier;Dalila coupant les cheveux de Samson;trahison;discussion;coupe (découpe);sommeil;cheveux	"[""tm-ud7nglnr"", ""tm-yblhqnx2"", ""tm-h5p48lfk"", ""tm-tyc9pjq7"", ""tm-5vghyucs"", ""tm-97nmcjou"", ""tm-hdkzhtu2"", ""tm-ourzz25h"", ""tm-brqtzl8a"", ""tm-ivsdfebq"", ""tm-z78apcet"", ""tm-slwzjw97"", ""tm-8sp9kptm"", ""tm-wessg6gv"", ""tm-3kzukhek"", ""tm-3axmqq3f"", ""tm-6vklquup""]"	"[""Samson"", ""Dalila"", ""soldat"", ""ciseaux"", ""architecture"", ""maison"", ""intérieur"", ""lit"", ""lance"", ""épée"", ""bouclier"", ""Dalila coupant les cheveux de Samson"", ""trahison"", ""discussion"", ""coupe (découpe)"", ""sommeil"", ""cheveux""]"	008234.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\008234.jpg	8234	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\008234.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\008234.jpg		"['tables de la loi', 'hérisson', 'juin', ""ange déversant la troisième coupe de l'Apocalypse"", 'mortier', 'tables de la loi', 'juin', 'consécration', 'hérisson', 'Samson massacrant les Philistins', 'balance', 'Noémi pleurant la mort de ses deux fils', 'consécration', 'balance', 'mortier', 'anatomie', 'château', 'château', 'château', 'anatomie']"	['tm-ud7nglnr', 'tm-yblhqnx2', 'tm-h5p48lfk', 'tm-tyc9pjq7', 'tm-5vghyucs', 'tm-97nmcjou', 'tm-hdkzhtu2', 'tm-ourzz25h', 'tm-brqtzl8a', 'tm-ivsdfebq', 'tm-z78apcet', 'tm-slwzjw97', 'tm-8sp9kptm', 'tm-wessg6gv', 'tm-3kzukhek', 'tm-3axmqq3f', 'tm-6vklquup', '7', '2', '5', '48', '9', '97', '25', '8', '78', '6', '3']	['Samson', 'Dalila', 'ciseaux', 'architecture', 'maison', 'intérieur', 'lit', 'lance', 'épée', 'bouclier', 'trahison', 'discussion', 'coupe (découpe)', 'sommeil', 'cheveux']	Samson; Dalila; ciseaux; architecture; maison; intérieur; lit; lance; épée; bouclier; trahison; discussion; coupe (découpe); sommeil; cheveux	['soldat']	soldat	[]		['Dalila coupant les cheveux de Samson']	Dalila coupant les cheveux de Samson	[]		[]		Dalila coupant les cheveux de Samson	6	Dalila coupant les cheveux de Samson	16.332636	0.16332635	1	1167	saint Thomas Becket	0.16294008
008461.jpg	tm-hwbpfzqq;tm-wqg2nktt;tm-o22sq8nn;tm-f4sqsvcv;tm-9kefvmxz;tm-5xjmovwd;tm-xfrkgdxw;tm-2ujduhzq;tm-xhwzu6jw	Christ;ange;enfant;Vierge;siège (meuble);Vierge à l'enfant;majesté;prière;baiser	"[""tm-hwbpfzqq"", ""tm-wqg2nktt"", ""tm-o22sq8nn"", ""tm-f4sqsvcv"", ""tm-9kefvmxz"", ""tm-5xjmovwd"", ""tm-xfrkgdxw"", ""tm-2ujduhzq"", ""tm-xhwzu6jw""]"	"[""Christ"", ""ange"", ""enfant"", ""Vierge"", ""siège (meuble)"", ""Vierge à l'enfant"", ""majesté"", ""prière"", ""baiser""]"	008461.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\008461.jpg	8461	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\008461.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\008461.jpg		['hérisson', 'os', 'balance', 'moustique', 'mortier', 'juin', 'hérisson', 'anatomie']	['tm-hwbpfzqq', 'tm-wqg2nktt', 'tm-o22sq8nn', 'tm-f4sqsvcv', 'tm-9kefvmxz', 'tm-5xjmovwd', 'tm-xfrkgdxw', 'tm-2ujduhzq', 'tm-xhwzu6jw', '2', '22', '8', '4', '9', '5', '6']	['Christ', 'siège (meuble)', 'majesté', 'prière', 'baiser']	Christ; siège (meuble); majesté; prière; baiser	['ange', 'enfant', 'Vierge']	ange; enfant; Vierge	[]		"[""Vierge à l'enfant""]"	Vierge à l'enfant	[]		[]		Vierge à l'enfant	6	Vierge à l'enfant	23.952526	0.23952526	1	335	adoration de la Bête de l'Apocalypse	0.07958159
009210.jpg	tm-hwbpfzqq;tm-msrzrwxs;tm-wqg2nktt;tm-6bgkyjc2;tm-o22sq8nn;tm-uvxmtovu;tm-f4sqsvcv;tm-snyihmxp;tm-mh4md8ft;tm-97nmcjou;tm-giaddwpb;tm-k4qwwvhh;tm-qgychavq;tm-ourzz25h;tm-vohy5qjw;tm-8xpcgfrz;tm-a6ucn2ky;tm-mcyjt54t;tm-ke5amtsz;tm-gb9xzs44;tm-efumv9dg;tm-2ujduhzq;tm-pphjzwxj;tm-6m8nrco5;tm-rp3feh4x;tm-3kaurvkz;tm-yp7umyrf;tm-wm29lpvh;tm-qucshbfi	Christ;Dieu;ange;vieillard;enfant;saint Joseph;Vierge;harpe;ceinture;maison;charpente;étable;mur;lit;berceau;abreuvoir;bourse;vase;nativité du Christ;musique;naissance;prière;bénédiction;nudité;fleur;bœuf;âne;lumière-rayon;étoile	"[""tm-hwbpfzqq"", ""tm-msrzrwxs"", ""tm-wqg2nktt"", ""tm-6bgkyjc2"", ""tm-o22sq8nn"", ""tm-uvxmtovu"", ""tm-f4sqsvcv"", ""tm-snyihmxp"", ""tm-mh4md8ft"", ""tm-97nmcjou"", ""tm-giaddwpb"", ""tm-k4qwwvhh"", ""tm-qgychavq"", ""tm-ourzz25h"", ""tm-vohy5qjw"", ""tm-8xpcgfrz"", ""tm-a6ucn2ky"", ""tm-mcyjt54t"", ""tm-ke5amtsz"", ""tm-gb9xzs44"", ""tm-efumv9dg"", ""tm-2ujduhzq"", ""tm-pphjzwxj"", ""tm-6m8nrco5"", ""tm-rp3feh4x"", ""tm-3kaurvkz"", ""tm-yp7umyrf"", ""tm-wm29lpvh"", ""tm-qucshbfi""]"	"[""Christ"", ""Dieu"", ""ange"", ""vieillard"", ""enfant"", ""saint Joseph"", ""Vierge"", ""harpe"", ""ceinture"", ""maison"", ""charpente"", ""étable"", ""mur"", ""lit"", ""berceau"", ""abreuvoir"", ""bourse"", ""vase"", ""nativité du Christ"", ""musique"", ""naissance"", ""prière"", ""bénédiction"", ""nudité"", ""fleur"", ""bœuf"", ""âne"", ""lumière-rayon"", ""étoile""]"	009210.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\009210.jpg	9210	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\009210.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\009210.jpg		['hérisson', 'anatomie', 'hérisson', 'os', 'balance', 'moustique', 'moustique', 'balance', 'consécration', 'moustique', 'Samson massacrant les Philistins', 'juin', 'balance', 'anatomie', 'hérisson', 'annonce', 'juin', 'mortier', 'empalement', 'mortier', 'hérisson', 'anatomie', 'balance', 'juin', 'château', 'moustique', 'château', 'tables de la loi', 'Moïse et Aaron devant Pharaon']	['tm-hwbpfzqq', 'tm-msrzrwxs', 'tm-wqg2nktt', 'tm-6bgkyjc2', 'tm-o22sq8nn', 'tm-uvxmtovu', 'tm-f4sqsvcv', 'tm-snyihmxp', 'tm-mh4md8ft', 'tm-97nmcjou', 'tm-giaddwpb', 'tm-k4qwwvhh', 'tm-qgychavq', 'tm-ourzz25h', 'tm-vohy5qjw', 'tm-8xpcgfrz', 'tm-a6ucn2ky', 'tm-mcyjt54t', 'tm-ke5amtsz', 'tm-gb9xzs44', 'tm-efumv9dg', 'tm-2ujduhzq', 'tm-pphjzwxj', 'tm-6m8nrco5', 'tm-rp3feh4x', 'tm-3kaurvkz', 'tm-yp7umyrf', 'tm-wm29lpvh', 'tm-qucshbfi', '2', '6', '22', '8', '4', '97', '25', '5', '54', '9', '44', '3', '7', '29']	['Christ', 'Dieu', 'saint Joseph', 'ceinture', 'maison', 'charpente', 'étable', 'mur', 'lit', 'berceau', 'abreuvoir', 'bourse', 'vase', 'musique', 'naissance', 'prière', 'bénédiction', 'nudité', 'lumière-rayon']	Christ; Dieu; saint Joseph; ceinture; maison; charpente; étable; mur; lit; berceau; abreuvoir; bourse; vase; musique; naissance; prière; bénédiction; nudité; lumière-rayon	['ange', 'vieillard', 'enfant', 'saint Joseph', 'Vierge', 'harpe', 'fleur', 'bœuf', 'âne', 'étoile']	ange; vieillard; enfant; saint Joseph; Vierge; harpe; fleur; bœuf; âne; étoile	[]		['nativité du Christ']	nativité du Christ	[]		[]		nativité du Christ	6	nativité du Christ	28.001637	0.28001636	1	335	adoration de la Bête de l'Apocalypse	0.21748638
009301.jpg	tm-fj23v7mu;tm-x7vsyub2;tm-oz9n8wse;tm-xealmd2j;tm-ezdizhcw;tm-79hdsjl7;tm-trtnhhdd;tm-fzjufq6d;tm-snyihmxp;tm-sz7srifg;tm-9kefvmxz;tm-brqtzl8a;tm-fmytavcm;tm-k23knluu;tm-eiugmfdk;tm-gb9xzs44;tm-gddcogtv;tm-mqatu9og;tm-znhb2x88;tm-lqkskuxe	Saül (personnage de l'Ancien Testament);Samuel;David;prophète;Diable;moine;roi;chaîne;harpe;couronne;siège (meuble);lance;phylactère;David musicien apaisant Saül;menace;musique;folie;possession;colère;exorcisme	"[""tm-fj23v7mu"", ""tm-x7vsyub2"", ""tm-oz9n8wse"", ""tm-xealmd2j"", ""tm-ezdizhcw"", ""tm-79hdsjl7"", ""tm-trtnhhdd"", ""tm-fzjufq6d"", ""tm-snyihmxp"", ""tm-sz7srifg"", ""tm-9kefvmxz"", ""tm-brqtzl8a"", ""tm-fmytavcm"", ""tm-k23knluu"", ""tm-eiugmfdk"", ""tm-gb9xzs44"", ""tm-gddcogtv"", ""tm-mqatu9og"", ""tm-znhb2x88"", ""tm-lqkskuxe""]"	"[""Saül (personnage de l'Ancien Testament)"", ""Samuel"", ""David"", ""prophète"", ""Diable"", ""moine"", ""roi"", ""chaîne"", ""harpe"", ""couronne"", ""siège (meuble)"", ""lance"", ""phylactère"", ""David musicien apaisant Saül"", ""menace"", ""musique"", ""folie"", ""possession"", ""colère"", ""exorcisme""]"	009301.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\009301.jpg	9301	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\009301.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\009301.jpg		"[""sainte Radegonde demandant à saint Médard d'être ordonnée diaconesse"", 'tables de la loi', 'tables de la loi', 'hérisson', 'mortier', 'balance', 'hérisson', ""ange déversant la cinquième coupe de l'Apocalypse"", 'tables de la loi', 'anatomie', 'tables de la loi', 'mortier', 'balance', ""sainte Radegonde demandant à saint Médard d'être ordonnée diaconesse"", 'mortier', 'empalement', 'mortier', 'hérisson', 'casque']"	['tm-fj23v7mu', 'tm-x7vsyub2', 'tm-oz9n8wse', 'tm-xealmd2j', 'tm-ezdizhcw', 'tm-79hdsjl7', 'tm-trtnhhdd', 'tm-fzjufq6d', 'tm-snyihmxp', 'tm-sz7srifg', 'tm-9kefvmxz', 'tm-brqtzl8a', 'tm-fmytavcm', 'tm-k23knluu', 'tm-eiugmfdk', 'tm-gb9xzs44', 'tm-gddcogtv', 'tm-mqatu9og', 'tm-znhb2x88', 'tm-lqkskuxe', '23', '7', '2', '9', '8', '79', '6', '44', '88']	"[""Saül (personnage de l'Ancien Testament)"", 'David', 'Diable', 'chaîne', 'couronne', 'siège (meuble)', 'lance', 'phylactère', 'menace', 'musique', 'folie', 'possession', 'exorcisme']"	Saül (personnage de l'Ancien Testament); David; Diable; chaîne; couronne; siège (meuble); lance; phylactère; menace; musique; folie; possession; exorcisme	['Samuel', 'prophète', 'moine', 'roi', 'harpe', 'colère']	Samuel; prophète; moine; roi; harpe; colère	[]		['David musicien apaisant Saül']	David musicien apaisant Saül	[]		[]		David musicien apaisant Saül	6	David musicien apaisant Saül	22.88122	0.2288122	1	2268	combat entre Judas Maccabée et les ennemis d'Israël	0.5554413
009474.jpg	tm-2scvmdnl;tm-onctpcnk;tm-a2eva4ic;tm-o22sq8nn;tm-cmmym8qe;tm-zaiuvu3a;tm-9kefvmxz;tm-ourzz25h;tm-fepd7eeg;tm-efumv9dg	Isaac;Abraham;famille;enfant;Sara;lange;siège (meuble);lit;naissance d'Isaac;naissance	"[""tm-2scvmdnl"", ""tm-onctpcnk"", ""tm-a2eva4ic"", ""tm-o22sq8nn"", ""tm-cmmym8qe"", ""tm-zaiuvu3a"", ""tm-9kefvmxz"", ""tm-ourzz25h"", ""tm-fepd7eeg"", ""tm-efumv9dg""]"	"[""Isaac"", ""Abraham"", ""famille"", ""enfant"", ""Sara"", ""lange"", ""siège (meuble)"", ""lit"", ""naissance d'Isaac"", ""naissance""]"	009474.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\009474.jpg	9474	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\009474.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\009474.jpg		['hérisson', 'hérisson', 'moustique', 'os', 'balance', 'balance', 'château', 'mortier', 'Samson massacrant les Philistins', 'tables de la loi', 'mortier']	['tm-2scvmdnl', 'tm-onctpcnk', 'tm-a2eva4ic', 'tm-o22sq8nn', 'tm-cmmym8qe', 'tm-zaiuvu3a', 'tm-9kefvmxz', 'tm-ourzz25h', 'tm-fepd7eeg', 'tm-efumv9dg', '2', '4', '22', '8', '3', '9', '25', '7']	['Sara', 'lange', 'siège (meuble)', 'lit', 'naissance']	Sara; lange; siège (meuble); lit; naissance	['Isaac', 'Abraham', 'famille', 'enfant']	Isaac; Abraham; famille; enfant	[]		"[""naissance d'Isaac""]"	naissance d'Isaac	[]		[]		naissance d'Isaac	6	naissance d'Isaac	27.40975	0.2740975	1	847	Christ guérissant un paralytique	0.14726968
009723.jpg	tm-padcd7om;tm-p9txxxfz;tm-c8mjlvgq;tm-cqphs5qs;tm-fduvdddt;tm-qbnjx8rq;tm-qgljnef5	statue;songe de Nabuchodonosor;songe;or;fer;argent;bronze	"[""tm-padcd7om"", ""tm-p9txxxfz"", ""tm-c8mjlvgq"", ""tm-cqphs5qs"", ""tm-fduvdddt"", ""tm-qbnjx8rq"", ""tm-qgljnef5""]"	"[""statue"", ""songe de Nabuchodonosor"", ""songe"", ""or"", ""fer"", ""argent"", ""bronze""]"	009723.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\009723.jpg	9723	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\009723.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\009723.jpg		['tables de la loi', 'mortier', 'balance', 'juin', 'balance', 'juin']	['tm-padcd7om', 'tm-p9txxxfz', 'tm-c8mjlvgq', 'tm-cqphs5qs', 'tm-fduvdddt', 'tm-qbnjx8rq', 'tm-qgljnef5', '7', '9', '8', '5']	['statue', 'songe']	statue; songe	['or', 'fer', 'argent', 'bronze']	or; fer; argent; bronze	[]		['songe de Nabuchodonosor']	songe de Nabuchodonosor	[]		[]		songe de Nabuchodonosor	6	songe de Nabuchodonosor	21.662624	0.21662624	1	773	Saül (personnage de l'Ancien Testament)	0.47417274
009823.jpg	tm-sgdxywfz;tm-gbucvvq7;tm-p6h57oz4;tm-rotmgs4p;tm-6zedxgo8	saint Pierre;couteau;saint Pierre tranchant l'oreille de Malchus;essorillage;oreille	"[""tm-sgdxywfz"", ""tm-gbucvvq7"", ""tm-p6h57oz4"", ""tm-rotmgs4p"", ""tm-6zedxgo8""]"	"[""saint Pierre"", ""couteau"", ""saint Pierre tranchant l'oreille de Malchus"", ""essorillage"", ""oreille""]"	009823.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\009823.jpg	9823	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\009823.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\009823.jpg		['tables de la loi', 'anatomie', 'saint François', 'moustique', 'moustique', 'anatomie', 'balance']	['tm-sgdxywfz', 'tm-gbucvvq7', 'tm-p6h57oz4', 'tm-rotmgs4p', 'tm-6zedxgo8', '7', '6', '57', '4', '8']	['couteau', 'essorillage', 'oreille']	couteau; essorillage; oreille	['saint Pierre']	saint Pierre	[]		"[""saint Pierre tranchant l'oreille de Malchus""]"	saint Pierre tranchant l'oreille de Malchus	[]		[]		saint Pierre tranchant l'oreille de Malchus	6	saint Pierre tranchant l'oreille de Malchus	25.844925	0.25844926	1	2268	combat entre Judas Maccabée et les ennemis d'Israël	0.38047934
010181.jpg	tm-hwbpfzqq;tm-wqg2nktt;tm-f4sqsvcv;tm-neeidqia;tm-sgdxywfz;tm-kkotaquv;tm-tuzvzh69;tm-cat27oby;tm-3scxxi86;tm-2ujduhzq;tm-hvmbbgkw;tm-wm29lpvh;tm-txhjag8y	Christ;ange;Vierge;sainte Marguerite;saint Pierre;saint Jean;ascension du Christ;désignation;ascension;prière;nuée;lumière-rayon;rocher	"[""tm-hwbpfzqq"", ""tm-wqg2nktt"", ""tm-f4sqsvcv"", ""tm-neeidqia"", ""tm-sgdxywfz"", ""tm-kkotaquv"", ""tm-tuzvzh69"", ""tm-cat27oby"", ""tm-3scxxi86"", ""tm-2ujduhzq"", ""tm-hvmbbgkw"", ""tm-wm29lpvh"", ""tm-txhjag8y""]"	"[""Christ"", ""ange"", ""Vierge"", ""sainte Marguerite"", ""saint Pierre"", ""saint Jean"", ""ascension du Christ"", ""désignation"", ""ascension"", ""prière"", ""nuée"", ""lumière-rayon"", ""rocher""]"	010181.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\010181.jpg	10181	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\010181.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\010181.jpg		['hérisson', 'moustique', 'ascension', 'Isaac', 'château', 'Aman', 'hérisson', 'Moïse et Aaron devant Pharaon', 'balance']	['tm-hwbpfzqq', 'tm-wqg2nktt', 'tm-f4sqsvcv', 'tm-neeidqia', 'tm-sgdxywfz', 'tm-kkotaquv', 'tm-tuzvzh69', 'tm-cat27oby', 'tm-3scxxi86', 'tm-2ujduhzq', 'tm-hvmbbgkw', 'tm-wm29lpvh', 'tm-txhjag8y', '2', '4', '69', '27', '3', '86', '29', '8']	['Christ', 'désignation', 'ascension', 'prière', 'nuée', 'lumière-rayon', 'rocher']	Christ; désignation; ascension; prière; nuée; lumière-rayon; rocher	['ange', 'Vierge', 'sainte Marguerite', 'saint Pierre', 'saint Jean']	ange; Vierge; sainte Marguerite; saint Pierre; saint Jean	[]		['ascension du Christ']	ascension du Christ	[]		[]		ascension du Christ	6	ascension du Christ	32.458813	0.32458812	1	1832	ascension du Christ	0.18395628
010621.jpg	tm-hwbpfzqq;tm-5crxzpyf;tm-ejnelnx9;tm-f4sqsvcv;tm-kkotaquv;tm-havgveuu;tm-dp6pshcs;tm-l9vt6wgw;tm-qcxhde3e;tm-l8d4jyi2;tm-ghcjyxkc;tm-pxph757a;tm-emjujykg;tm-6m8nrco5;tm-mykxfew8;tm-ug6hgazv;tm-ssrd3vfj	Christ;Nicodème;saint Joseph d'Arimathie;Vierge;saint Jean;livre;linceul;tombeau;fiole;mise au tombeau du Christ;ensevelissement;mort (thème);onction;nudité;douleur;onguent;sang	"[""tm-hwbpfzqq"", ""tm-5crxzpyf"", ""tm-ejnelnx9"", ""tm-f4sqsvcv"", ""tm-kkotaquv"", ""tm-havgveuu"", ""tm-dp6pshcs"", ""tm-l9vt6wgw"", ""tm-qcxhde3e"", ""tm-l8d4jyi2"", ""tm-ghcjyxkc"", ""tm-pxph757a"", ""tm-emjujykg"", ""tm-6m8nrco5"", ""tm-mykxfew8"", ""tm-ug6hgazv"", ""tm-ssrd3vfj""]"	"[""Christ"", ""Nicodème"", ""saint Joseph d'Arimathie"", ""Vierge"", ""saint Jean"", ""livre"", ""linceul"", ""tombeau"", ""fiole"", ""mise au tombeau du Christ"", ""ensevelissement"", ""mort (thème)"", ""onction"", ""nudité"", ""douleur"", ""onguent"", ""sang""]"	010621.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\010621.jpg	10621	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\010621.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\010621.jpg		['juin', 'mortier', 'moustique', 'anatomie', 'mortier', 'anatomie', 'château', 'balance', 'moustique', 'hérisson', 'char', 'anatomie', 'balance', 'juin', 'balance', 'anatomie', 'château']	['tm-hwbpfzqq', 'tm-5crxzpyf', 'tm-ejnelnx9', 'tm-f4sqsvcv', 'tm-kkotaquv', 'tm-havgveuu', 'tm-dp6pshcs', 'tm-l9vt6wgw', 'tm-qcxhde3e', 'tm-l8d4jyi2', 'tm-ghcjyxkc', 'tm-pxph757a', 'tm-emjujykg', 'tm-6m8nrco5', 'tm-mykxfew8', 'tm-ug6hgazv', 'tm-ssrd3vfj', '5', '9', '4', '6', '3', '8', '2', '757']	"['Christ', 'Nicodème', ""saint Joseph d'Arimathie"", 'livre', 'linceul', 'tombeau', 'fiole', 'ensevelissement', 'mort (thème)', 'onction', 'nudité', 'douleur', 'sang']"	Christ; Nicodème; saint Joseph d'Arimathie; livre; linceul; tombeau; fiole; ensevelissement; mort (thème); onction; nudité; douleur; sang	"[""saint Joseph d'Arimathie"", 'Vierge', 'saint Jean', 'onguent']"	saint Joseph d'Arimathie; Vierge; saint Jean; onguent	[]		['mise au tombeau du Christ']	mise au tombeau du Christ	[]		[]		mise au tombeau du Christ	6	mise au tombeau du Christ	27.38744	0.2738744	1	1163	circoncision du Christ	0.49093032
